,Supplier Name,Supplier Number,Payment Number,Payment Date,Invoice Number,Invoice Date,Payment Total,Po Number,Receipt Number,Department,Account Description,Fund Description,Cost Center Description,Minority Owned,Small Business,Women Owned,City,State,Zip,Country,Vendor Id,Days to Pay,Compliant Indicator
276640,Canon Solutions America,866161,2086933,07/23/2013 12:00:00 AM,4010053558,07/01/2013 12:00:00 AM,159.94,521447.0,68724.0,Police,Equipment Rental,General Fund,Police Patrol Alpha,No,No,No,"Chicago,","IL,",60693,US,190422,22,Yes
276759,Canon Solutions America,866161,2145160,07/20/2016 12:00:00 AM,16296023,07/13/2016 12:00:00 AM,172.69,526878.0,144190.0,Public Works,Office Machine Rental,Interceptor Sewer Operations,ISS Pretreatment-Monitoring,No,No,No,"Chicago,","IL,",60693,US,190422,7,Yes
276794,Canon Solutions America,866161,2160343,06/01/2017 12:00:00 AM,17334442,05/13/2017 12:00:00 AM,219.56,526878.0,169295.0,Economic & Community Development,Office Machine Rental,Comm Develop Block Grant FY17,CDBG - Admin,No,No,No,"Chicago,","IL,",60693,US,190422,19,Yes
276855,Canon Solutions America,866161,2127817,08/21/2015 12:00:00 AM,15107875,07/13/2015 12:00:00 AM,173.82,526878.0,119301.0,Public Works,Equipment Rental,Interceptor Sewer Operations,ISS Pretreatment-Monitoring,No,No,No,"Chicago,","IL,",60693,US,190422,39,No
276889,Canon Solutions America,866161,2186310,12/28/2018 12:00:00 AM,19544239,12/13/2018 12:00:00 AM,133.52,526878.0,229949.0,Police,Office Machine Rental,General Fund,Chief of Police,No,No,No,"Chicago,","IL,",60693-0149,US,190422,15,Yes
276898,Canon Solutions America,866161,2195697,07/31/2019 12:00:00 AM,20320719,07/13/2019 12:00:00 AM,82.75,552282.0,253643.0,Youth & Family Development,Office Machine Rental,2020 Head Start,Early Head Start,No,No,No,"Chicago,","IL,",60693-0149,US,190422,18,Yes
276934,Canon Solutions America,866161,2107222,08/04/2014 12:00:00 AM,4013305056,07/01/2014 12:00:00 AM,53.0,526878.0,92175.0,Transportation,Equipment Rental,General Fund,Traffic Operations,No,No,No,"Chicago,","IL,",60693,US,190422,34,No
276952,Canon Solutions America,866161,2110755,10/13/2014 12:00:00 AM,4014034360,10/01/2014 12:00:00 AM,94.09,526315.0,96878.0,Youth & Family Development,Equipment Rental,General Fund,Recreation Admin,No,No,No,"Chicago,","IL,",60693,US,190422,12,Yes
277004,Canon Solutions America,866161,2181256,08/27/2018 12:00:00 AM,18232770,01/31/2018 12:00:00 AM,41.55,526878.0,216185.0,General Gov't & Agencies,Office Machine Rental,General Fund,Information Technology,No,No,No,"Chicago,","IL,",60693-0149,US,190422,208,No
277159,Canon Solutions America,866161,2113792,12/10/2014 12:00:00 AM,4014033206,10/01/2014 12:00:00 AM,99.4,526878.0,100864.0,Fire,Equipment Rental,General Fund,Fire Logistics & Technology,No,No,No,"Chicago,","IL,",60693,US,190422,70,No
277216,Canon Solutions America,866161,2201107,12/18/2019 12:00:00 AM,20885003,12/13/2019 12:00:00 AM,82.75,552282.0,269146.0,Youth & Family Development,Office Machine Rental,General Fund,Rec Ctr - South Chattanooga,No,No,No,"Chicago,","IL,",60693-0149,US,190422,5,Yes
277223,Canon Solutions America,866161,2186109,12/21/2018 12:00:00 AM,19544245,12/13/2018 12:00:00 AM,84.17,526878.0,229507.0,Public Works,Office Machine Rental,Water Quality Mgmt Operations,Water Quality Management,No,No,No,"Chicago,","IL,",60693-0149,US,190422,8,Yes
277248,Canon Solutions America,866161,2210337,09/03/2020 12:00:00 AM,21832471,08/31/2020 12:00:00 AM,95.89,552282.0,295597.0,Youth & Family Development,Office Machine Rental,General Fund,Youth & Family Development,No,No,No,"Chicago,","IL,",60693-0149,US,190422,3,Yes
277286,Canon Solutions America,866161,2155259,02/17/2017 12:00:00 AM,16914290,01/13/2017 12:00:00 AM,144.22,526878.0,159094.0,Youth & Family Development,Office Machine Rental,General Fund,Fitness Center,No,No,No,"Chicago,","IL,",60693,US,190422,35,No
277309,Canon Solutions America,866161,2197175,09/04/2019 12:00:00 AM,20355921,07/31/2019 12:00:00 AM,147.75,552282.0,257613.0,General Gov't & Agencies,Office Machine Rental,General Fund,Purchasing,No,No,No,"Chicago,","IL,",60693-0149,US,190422,35,No
277320,Canon Solutions America,866161,2103600,05/23/2014 12:00:00 AM,4012788325,05/01/2014 12:00:00 AM,135.0,519302.0,86974.0,Fire,Equipment Rental,General Fund,Fire Training Division,No,No,No,"Chicago,","IL,",60693,US,190422,22,Yes
277321,Canon Solutions America,866161,2197930,09/25/2019 12:00:00 AM,20467974,08/31/2019 12:00:00 AM,130.93,552282.0,260396.0,Public Works,Office Machine Rental,Interceptor Sewer Operations,ISS Plant Maintenance,No,No,No,"Chicago,","IL,",60693-0149,US,190422,25,Yes
277337,Canon Solutions America,866161,2215855,03/04/2021 12:00:00 AM,26326962,02/27/2021 12:00:00 AM,168.58,552282.0,313670.0,Fire,Office Machine Rental,General Fund,Fire Administration,No,No,No,"Chicago,","IL,",60693-0149,US,190422,5,Yes
277341,Canon Solutions America,866161,2200840,12/11/2019 12:00:00 AM,20694020,10/31/2019 12:00:00 AM,69.48,556347.0,268292.0,Youth & Family Development,Office Machine Rental,2020 Head Start,Early Head Start,No,No,No,"Chicago,","IL,",60693-0149,US,190422,41,No
277352,Canon Solutions America,866161,2188252,02/13/2019 12:00:00 AM,19764853,02/10/2019 12:00:00 AM,97.3,526878.0,235406.0,General Gov't & Agencies,Office Machine Rental,Public Library,Library - Downtown Branch-Central Office,No,No,No,"Chicago,","IL,",60693-0149,US,190422,3,Yes
277365,Canon Solutions America,866161,2130355,10/08/2015 12:00:00 AM,4016902290,09/01/2015 12:00:00 AM,139.09,526315.0,122962.0,Human Resources,Equipment Rental,On-site Medical Clinics & Wellness,WellAdvantage Center,No,No,No,"Chicago,","IL,",60693,US,190422,37,No
277371,Canon Solutions America,866161,2159356,05/11/2017 12:00:00 AM,17228916,04/12/2017 12:00:00 AM,138.03,526878.0,167052.0,Public Works,Office Machine Rental,General Fund,CWS Admin,No,No,No,"Chicago,","IL,",60693,US,190422,29,Yes
277406,Canon Solutions America,866161,2147795,09/08/2016 12:00:00 AM,16424504,08/31/2016 12:00:00 AM,97.36,526878.0,147600.0,Youth & Family Development,Office Machine Rental,Human Services Program,HSD Administration,No,No,No,"Chicago,","IL,",60693,US,190422,8,Yes
277497,Canon Solutions America,866161,2202483,01/27/2020 12:00:00 AM,20921929,12/31/2019 12:00:00 AM,69.48,556691.0,272725.0,Youth & Family Development,Office Machine Rental,2020 Head Start,Head Start Centers,No,No,No,"Chicago,","IL,",60693-0149,US,190422,27,Yes
277577,Canon Solutions America,866161,2189060,03/06/2019 12:00:00 AM,19797766,02/28/2019 12:00:00 AM,92.8,552282.0,237331.0,Youth & Family Development,Office Machine Rental,General Fund,Recreation Admin,No,No,No,"Chicago,","IL,",60693-0149,US,190422,6,Yes
277588,Canon Solutions America,866161,2184440,11/09/2018 12:00:00 AM,19355021,10/31/2018 12:00:00 AM,41.55,526878.0,224495.0,Public Works,Office Machine Rental,General Fund,Shared Maint - TN Riverpark Downtown Riverwalk,No,No,No,"Chicago,","IL,",60693-0149,US,190422,9,Yes
277598,Canon Solutions America,866161,2165766,09/20/2017 12:00:00 AM,4023639926,09/02/2017 12:00:00 AM,82.54,526878.0,179370.0,Fire,Office Machine Rental,General Fund,Fire Training Division,No,No,No,"Chicago,","IL,",60693,US,190422,18,Yes
277677,Canon Solutions America,866161,2081133,04/19/2013 12:00:00 AM,4009221179,04/01/2013 12:00:00 AM,61.0,519302.0,63159.0,General Gov't & Agencies,Equipment Rental,Public Library,Library - Northgate Branch,No,No,No,"Chicago,","IL,",60693,US,190422,18,Yes
277697,Canon Solutions America,866161,2209917,08/20/2020 12:00:00 AM,21717433,07/31/2020 12:00:00 AM,133.52,552282.0,294110.0,Police,Office Machine Rental,General Fund,Major Crimes,No,No,No,"Chicago,","IL,",60693-0149,US,190422,20,Yes
277703,Canon Solutions America,866161,2157718,04/11/2017 12:00:00 AM,17123751,03/13/2017 12:00:00 AM,82.75,526878.0,164821.0,Youth & Family Development,Office Machine Rental,General Fund,Rec Ctr - Shepherd,No,No,No,"Chicago,","IL,",60693,US,190422,29,Yes
277750,Canon Solutions America,866161,2201107,12/18/2019 12:00:00 AM,20885005,12/13/2019 12:00:00 AM,82.75,552282.0,268900.0,Youth & Family Development,Office Machine Rental,General Fund,Rec Ctr - Shepherd,No,No,No,"Chicago,","IL,",60693-0149,US,190422,5,Yes
277763,Canon Solutions America,866161,2167184,10/20/2017 12:00:00 AM,17789817,09/30/2017 12:00:00 AM,69.48,526878.0,181815.0,Youth & Family Development,Office Machine Rental,2018 Head Start,Head Start Centers,No,No,No,"Chicago,","IL,",60693-0149,US,190422,20,Yes
277806,Canon Solutions America,866161,2093307,11/12/2013 12:00:00 AM,401197268,11/01/2013 12:00:00 AM,272.29,521447.0,75007.0,Police,Equipment Rental,General Fund,Police Budget & Finance,No,No,No,"Chicago,","IL,",60693,US,190422,11,Yes
277847,Canon Solutions America,866161,2082346,05/13/2013 12:00:00 AM,4009489987,05/01/2013 12:00:00 AM,396.0,519302.0,64416.0,Human Services,Equipment Rental,Human Services Program,HSD Administration,No,No,No,"Chicago,","IL,",60693,US,190422,12,Yes
277933,Canon Solutions America,866161,2108473,08/28/2014 12:00:00 AM,4013406600,07/16/2014 12:00:00 AM,258.06,519318.0,93796.0,Police,Equipment Rental,General Fund,Chief of Police,No,No,No,"Chicago,","IL,",60693,US,190422,43,No
277999,Canon Solutions America,866161,2181016,08/22/2018 12:00:00 AM,19105061,08/14/2018 12:00:00 AM,138.03,526878.0,216018.0,Public Works,Equipment Rental,General Fund,CWS Admin,No,No,No,"Chicago,","IL,",60693-0149,US,190422,8,Yes
278002,Canon Solutions America,866161,2081085,04/18/2013 12:00:00 AM,400230229,04/01/2013 12:00:00 AM,45.0,519302.0,63145.0,Finance & Admin,Equipment Rental,General Fund,City Court Clerk's Office,No,No,No,"Chicago,","IL,",60693,US,190422,17,Yes
278013,Canon Solutions America,866161,2181256,08/27/2018 12:00:00 AM,18889530,07/31/2018 12:00:00 AM,113.77,526878.0,216079.0,Youth & Family Development,Office Machine Rental,2019 Head Start,Early Head Start,No,No,No,"Chicago,","IL,",60693-0149,US,190422,27,Yes
278017,Canon Solutions America,866161,2201107,12/18/2019 12:00:00 AM,20884989,12/13/2019 12:00:00 AM,166.5,552282.0,268883.0,Community Development,Office Machine Rental,General Fund,Land Development Office,No,No,No,"Chicago,","IL,",60693-0149,US,190422,5,Yes
278068,Canon Solutions America,866161,2115486,01/14/2015 12:00:00 AM,4014560079,12/01/2014 12:00:00 AM,175.0,526312.0,102306.0,Economic & Community Development,Equipment Rental,Comm Develop Block Grant FY15,CDBG - Admin,No,No,No,"Chicago,","IL,",60693,US,190422,44,No
278069,Canon Solutions America,866161,2210956,09/24/2020 12:00:00 AM,21832537,08/31/2020 12:00:00 AM,108.91,552282.0,297563.0,Police,Office Machine Rental,General Fund,Police Patrol Alpha,No,No,No,"Chicago,","IL,",60693-0149,US,190422,24,Yes
278087,Canon Solutions America,866161,2097961,02/07/2014 12:00:00 AM,4011996775,02/01/2014 12:00:00 AM,396.0,519302.0,80630.0,Youth & Family Development,Equipment Rental,Human Services Program,HSD Administration,No,No,No,"Chicago,","IL,",60693,US,190422,6,Yes
278101,Canon Solutions America,866161,2209807,08/18/2020 12:00:00 AM,21792303,08/13/2020 12:00:00 AM,82.75,552282.0,293668.0,Youth & Family Development,Office Machine Rental,General Fund,Rec Ctr - Brainerd,No,No,No,"Chicago,","IL,",60693-0149,US,190422,5,Yes
278125,Canon Solutions America,866161,2164533,08/23/2017 12:00:00 AM,17653607,08/13/2017 12:00:00 AM,190.38,526878.0,177144.0,Finance & Admin,Office Machine Rental,General Fund,Office of City Treasurer,No,No,No,"Chicago,","IL,",60693,US,190422,10,Yes
278171,Canon Solutions America,866161,2172340,02/19/2018 12:00:00 AM,18309587,02/10/2018 12:00:00 AM,107.78,526878.0,194466.0,Transportation,Office Machine Rental,General Fund,Traffic Operations,No,No,No,"Chicago,","IL,",60693-0149,US,190422,9,Yes
278182,Canon Solutions America,866161,2198977,10/21/2019 12:00:00 AM,20580535,09/30/2019 12:00:00 AM,83.1,552282.0,263114.0,General Gov't & Agencies,Office Machine Rental,General Fund,311 Call Center,No,No,No,"Chicago,","IL,",60693-0149,US,190422,21,Yes
278195,Canon Solutions America,866161,2150255,10/27/2016 12:00:00 AM,16603519,10/13/2016 12:00:00 AM,187.32,526878.0,151524.0,General Gov't & Agencies,Office Machine Rental,General Fund,City Attorney Operations,No,No,No,"Chicago,","IL,",60693,US,190422,14,Yes
278238,Canon Solutions America,866161,2148640,09/22/2016 12:00:00 AM,16295968,07/13/2016 12:00:00 AM,312.52,526878.0,147101.0,Executive Branch,Office Machine Rental,General Fund,Executive Office Admin,No,No,No,"Chicago,","IL,",60693,US,190422,71,No
278272,Canon Solutions America,866161,2174975,04/10/2018 12:00:00 AM,18449583,03/31/2018 12:00:00 AM,95.88,526878.0,200365.0,Public Works,Office Machine Rental,Municipal Garage,Rep & Maint - Amnicola Garage,No,No,No,"Chicago,","IL,",60693-0149,US,190422,10,Yes
278308,Canon Solutions America,866161,2083015,05/21/2013 12:00:00 AM,4009572558,05/07/2013 12:00:00 AM,114.0,519302.0,63763.0,General Services,Equipment Rental,TN Valley Regional Communications,TN Valley Regional Communications,No,No,No,"Chicago,","IL,",60693,US,190422,14,Yes
278351,Canon Solutions America,866161,2108473,08/28/2014 12:00:00 AM,4013304076,07/01/2014 12:00:00 AM,118.09,526315.0,93675.0,Police,Equipment Rental,General Fund,Internal Affairs,No,No,No,"Chicago,","IL,",60693,US,190422,58,No
278442,Canon Solutions America,866161,2099739,03/17/2014 12:00:00 AM,4012230319,03/01/2014 12:00:00 AM,47.0,519302.0,82533.0,Youth & Family Development,Equipment Rental,General Fund,Rec Facility - Champion's Club,No,No,No,"Chicago,","IL,",60693,US,190422,16,Yes
278449,Canon Solutions America,866161,2096215,01/02/2014 12:00:00 AM,4010910255,10/01/2013 12:00:00 AM,175.0,519302.0,78457.0,General Services,Equipment Rental,General Fund,General Services Admin,No,No,No,"Chicago,","IL,",60693,US,190422,93,No
278453,Canon Solutions America,866161,2179087,07/03/2018 12:00:00 AM,18779693,06/30/2018 12:00:00 AM,133.41,526878.0,210121.0,Human Resources,Office Machine Rental,On-site Medical Clinics & Wellness,WellAdvantage Center,No,No,No,"Chicago,","IL,",60693-0149,US,190422,3,Yes
278478,Canon Solutions America,866161,2166093,09/28/2017 12:00:00 AM,17760957,09/12/2017 12:00:00 AM,97.3,526878.0,180105.0,General Gov't & Agencies,Office Machine Rental,Public Library,Library - Downtown Branch-Central Office,No,No,No,"Chicago,","IL,",60693,US,190422,16,Yes
278576,Canon Solutions America,866161,2084812,06/20/2013 12:00:00 AM,4009034020,06/01/2013 12:00:00 AM,199.5,519302.0,66507.0,Public Works,Equipment Rental,Interceptor Sewer Operations,ISS Liquid Handling,No,No,No,"Chicago,","IL,",60693,US,190422,19,Yes
278607,Canon Solutions America,866161,2109952,09/26/2014 12:00:00 AM,4013534486,08/01/2014 12:00:00 AM,159.94,526315.0,95820.0,Police,Office Machine Rental,General Fund,Police Patrol Alpha,No,No,No,"Chicago,","IL,",60693,US,190422,56,No
278635,Canon Solutions America,866161,2089720,09/13/2013 12:00:00 AM,4010622783,09/01/2013 12:00:00 AM,21.0,519302.0,71466.0,Youth & Family Development,Equipment Rental,General Fund,Rec Ctr - South Chattanooga,No,No,No,"Chicago,","IL,",60693,US,190422,12,Yes
278802,Canon Solutions America,866161,2155259,02/17/2017 12:00:00 AM,16914291,01/13/2017 12:00:00 AM,144.22,526878.0,159094.0,Youth & Family Development,Office Machine Rental,General Fund,Eastgate Center Programs,No,No,No,"Chicago,","IL,",60693,US,190422,35,No
278897,Canon Solutions America,866161,2202483,01/27/2020 12:00:00 AM,20921956,12/31/2019 12:00:00 AM,262.88,552282.0,272772.0,Finance & Admin,Office Machine Rental,General Fund,City Court Clerk's Office,No,No,No,"Chicago,","IL,",60693-0149,US,190422,27,Yes
278924,Canon Solutions America,866161,2174727,04/04/2018 12:00:00 AM,18449580,03/31/2018 12:00:00 AM,80.19,526878.0,199713.0,Police,Office Machine Rental,General Fund,Internal Affairs,No,No,No,"Chicago,","IL,",60693-0149,US,190422,4,Yes
278926,Canon Solutions America,866161,2203096,02/10/2020 12:00:00 AM,21036646,01/31/2020 12:00:00 AM,41.55,552282.0,274196.0,Public Works,Office Machine Rental,General Fund,Public Works Admin,No,No,No,"Chicago,","IL,",60693-0149,US,190422,10,Yes
278946,Canon Solutions America,866161,2172957,03/02/2018 12:00:00 AM,18339903,02/28/2018 12:00:00 AM,116.0,546063.0,196145.0,Public Works,Office Machine Rental,Interceptor Sewer Operations,ISS Engineering,No,No,No,"Chicago,","IL,",60693-0149,US,190422,2,Yes
279015,Canon Solutions America,866161,2195973,08/05/2019 12:00:00 AM,20244135,06/30/2019 12:00:00 AM,433.85,552282.0,254766.0,Youth & Family Development,Office Machine Rental,2019 Head Start,Head Start Centers,No,No,No,"Chicago,","IL,",60693-0149,US,190422,36,No
279017,Canon Solutions America,866161,2145045,07/18/2016 12:00:00 AM,4019369036,06/10/2016 12:00:00 AM,210.83,526878.0,143924.0,Police,Office Machine Rental,General Fund,Chief of Police,No,No,No,"Chicago,","IL,",60693,US,190422,38,No
279048,Canon Solutions America,866161,2138272,03/18/2016 12:00:00 AM,15794147,02/11/2016 12:00:00 AM,144.22,526878.0,132785.0,Youth & Family Development,Equipment Rental,General Fund,Eastgate Center Programs,No,No,No,"Chicago,","IL,",60693,US,190422,36,No
279058,Canon Solutions America,866161,2130119,10/06/2015 12:00:00 AM,15300287,09/12/2015 12:00:00 AM,91.82,526878.0,122064.0,Finance & Admin,Office Machine Rental,General Fund,Finance Office,No,No,No,"Chicago,","IL,",60693,US,190422,24,Yes
279143,Canon Solutions America,866161,2076981,02/15/2013 12:00:00 AM,4008396541,01/05/2013 12:00:00 AM,159.95,519302.0,59193.0,Parks Management,Equipment Rental,General Fund,Recreation Admin,No,No,No,"Chicago,","IL,",60693,US,190422,41,No
279192,Canon Solutions America,866161,2090343,09/23/2013 12:00:00 AM,4010650171,09/01/2013 12:00:00 AM,45.0,519302.0,71790.0,Finance & Admin,Equipment Rental,General Fund,City Court Clerk's Office,No,No,No,"Chicago,","IL,",60693,US,190422,22,Yes
279222,Canon Solutions America,866161,2142239,05/31/2016 12:00:00 AM,4019050438,05/01/2016 12:00:00 AM,159.94,526878.0,140144.0,Police,Office Machine Rental,General Fund,Police Patrol Alpha,No,No,No,"Chicago,","IL,",60693,US,190422,30,Yes
279268,Canon Solutions America,866161,2124905,07/06/2015 12:00:00 AM,14728554,03/13/2015 12:00:00 AM,277.58,526878.0,115398.0,General Gov't & Agencies,Equipment Rental,Regional Planning Agency,RPA - Agency Operations,No,No,No,"Chicago,","IL,",60693,US,190422,115,No
279337,Canon Solutions America,866161,2098402,02/18/2014 12:00:00 AM,4012006004,02/01/2014 12:00:00 AM,155.0,519302.0,80945.0,General Gov't & Agencies,Equipment Rental,General Fund,City Judges Division 1,No,No,No,"Chicago,","IL,",60693,US,190422,17,Yes
279348,Canon Solutions America,866161,2106770,07/24/2014 12:00:00 AM,4013311261,07/01/2014 12:00:00 AM,115.09,526315.0,91635.0,General Services,Equipment Rental,TN Valley Regional Communications,TN Valley Regional Communications,No,No,No,"Chicago,","IL,",60693,US,190422,23,Yes
279380,Canon Solutions America,866161,2093111,11/07/2013 12:00:00 AM,4010887384,10/01/2013 12:00:00 AM,175.0,519302.0,74685.0,Economic & Community Development,Equipment Rental,Comm Develop Block Grant FY14,CDBG - Admin,No,No,No,"Chicago,","IL,",60693,US,190422,37,No
279432,Canon Solutions America,866161,2216937,04/06/2021 12:00:00 AM,26480289,03/30/2021 12:00:00 AM,206.28,552282.0,316888.0,General Gov't & Agencies,Office Machine Rental,General Fund,Internal Audit,No,No,No,"Chicago,","IL,",60693-0149,US,190422,7,Yes
